date,trailName,bike,pedestrian,id
11/10/2015 6:00,Chief Sealth Trail,1,0,5
11/5/2015 0:00,Chief Sealth Trail,0,0,5
11/2/2015 1:00,Chief Sealth Trail,0,1,5
11/14/2015 7:00,Chief Sealth Trail,0,0,5
11/20/2015 10:00,Chief Sealth Trail,0,1,5
11/15/2015 13:00,Chief Sealth Trail,1,0,5
11/28/2015 5:00,Chief Sealth Trail,0,0,5
11/3/2015 3:00,Chief Sealth Trail,0,0,5
11/11/2015 9:00,Chief Sealth Trail,0,1,5
11/2/2015 14:00,Chief Sealth Trail,0,0,5
11/28/2015 9:00,Chief Sealth Trail,0,1,5
11/27/2015 13:00,Chief Sealth Trail,0,4,5
11/6/2015 22:00,Chief Sealth Trail,0,1,5
11/24/2015 1:00,Chief Sealth Trail,0,0,5
11/28/2015 3:00,Chief Sealth Trail,0,0,5
11/10/2015 8:00,Chief Sealth Trail,1,3,5
11/12/2015 18:00,Chief Sealth Trail,1,0,5
11/12/2015 21:00,Chief Sealth Trail,1,0,5
11/27/2015 20:00,Chief Sealth Trail,0,0,5
11/7/2015 5:00,Chief Sealth Trail,0,0,5
11/25/2015 15:00,Chief Sealth Trail,1,2,5
11/14/2015 0:00,Chief Sealth Trail,0,0,5
11/9/2015 2:00,Chief Sealth Trail,0,1,5
11/14/2015 12:00,Chief Sealth Trail,0,3,5
11/30/2015 1:00,Chief Sealth Trail,0,0,5
11/10/2015 17:00,Chief Sealth Trail,3,1,5
11/8/2015 9:00,Chief Sealth Trail,0,1,5
11/7/2015 2:00,Chief Sealth Trail,0,0,5
11/20/2015 12:00,Chief Sealth Trail,4,0,5
11/1/2015 4:00,Chief Sealth Trail,0,0,5
11/5/2015 10:00,Chief Sealth Trail,1,0,5
11/5/2015 23:00,Chief Sealth Trail,0,0,5
11/14/2015 15:00,Chief Sealth Trail,2,0,5
11/21/2015 18:00,Chief Sealth Trail,1,0,5
11/18/2015 21:00,Chief Sealth Trail,1,0,5
11/20/2015 23:00,Chief Sealth Trail,0,0,5
11/5/2015 13:00,Chief Sealth Trail,0,1,5
11/24/2015 17:00,Chief Sealth Trail,1,0,5
11/11/2015 7:00,Chief Sealth Trail,0,3,5
11/13/2015 8:00,Chief Sealth Trail,0,2,5
11/26/2015 8:00,Chief Sealth Trail,1,0,5
11/25/2015 8:00,Chief Sealth Trail,0,1,5
11/29/2015 22:00,Chief Sealth Trail,0,1,5
11/22/2015 13:00,Chief Sealth Trail,0,3,5
11/15/2015 19:00,Chief Sealth Trail,0,0,5
11/1/2015 15:00,Chief Sealth Trail,0,2,5
11/26/2015 3:00,Chief Sealth Trail,0,0,5
11/6/2015 16:00,Chief Sealth Trail,1,4,5
11/18/2015 10:00,Chief Sealth Trail,0,1,5
11/27/2015 4:00,Chief Sealth Trail,0,0,5
11/27/2015 7:00,Chief Sealth Trail,0,1,5
11/15/2015 2:00,Chief Sealth Trail,0,0,5
11/11/2015 6:00,Chief Sealth Trail,0,2,5
11/4/2015 15:00,Chief Sealth Trail,0,0,5
11/17/2015 1:00,Chief Sealth Trail,0,0,5
11/18/2015 19:00,Chief Sealth Trail,0,2,5
11/15/2015 23:00,Chief Sealth Trail,0,0,5
11/10/2015 11:00,Chief Sealth Trail,0,0,5
11/13/2015 12:00,Chief Sealth Trail,0,0,5
11/25/2015 19:00,Chief Sealth Trail,0,1,5
11/5/2015 4:00,Chief Sealth Trail,0,0,5
11/5/2015 6:00,Chief Sealth Trail,1,1,5
11/14/2015 14:00,Chief Sealth Trail,0,0,5
11/18/2015 11:00,Chief Sealth Trail,0,0,5
11/29/2015 21:00,Chief Sealth Trail,0,0,5
11/7/2015 4:00,Chief Sealth Trail,0,0,5
11/8/2015 13:00,Chief Sealth Trail,0,5,5
11/7/2015 21:00,Chief Sealth Trail,0,0,5
11/9/2015 13:00,Chief Sealth Trail,0,0,5
11/19/2015 1:00,Chief Sealth Trail,0,0,5
9/22/2020 15:00,Spokane St. Bridge,98,,6
9/22/2020 16:00,Spokane St. Bridge,137,,6
9/22/2020 17:00,Spokane St. Bridge,173,,6
9/22/2020 18:00,Spokane St. Bridge,99,,6
9/22/2020 19:00,Spokane St. Bridge,45,,6
9/22/2020 20:00,Spokane St. Bridge,15,,6
9/22/2020 21:00,Spokane St. Bridge,17,,6
9/22/2020 22:00,Spokane St. Bridge,11,,6
9/22/2020 23:00,Spokane St. Bridge,3,,6
9/23/2020 0:00,Spokane St. Bridge,8,,6
9/23/2020 1:00,Spokane St. Bridge,1,,6
9/23/2020 2:00,Spokane St. Bridge,2,,6
9/23/2020 3:00,Spokane St. Bridge,3,,6
9/23/2020 4:00,Spokane St. Bridge,0,,6
9/23/2020 5:00,Spokane St. Bridge,24,,6
9/23/2020 6:00,Spokane St. Bridge,41,,6
9/23/2020 7:00,Spokane St. Bridge,48,,6
9/23/2020 8:00,Spokane St. Bridge,39,,6
9/23/2020 9:00,Spokane St. Bridge,12,,6
9/23/2020 10:00,Spokane St. Bridge,11,,6
9/23/2020 11:00,Spokane St. Bridge,11,,6
9/23/2020 12:00,Spokane St. Bridge,8,,6
9/23/2020 13:00,Spokane St. Bridge,17,,6
9/23/2020 14:00,Spokane St. Bridge,18,,6
9/23/2020 15:00,Spokane St. Bridge,26,,6
9/23/2020 16:00,Spokane St. Bridge,38,,6
9/23/2020 17:00,Spokane St. Bridge,45,,6
9/23/2020 18:00,Spokane St. Bridge,16,,6
9/23/2020 19:00,Spokane St. Bridge,18,,6
9/23/2020 20:00,Spokane St. Bridge,7,,6
9/23/2020 21:00,Spokane St. Bridge,9,,6
9/23/2020 22:00,Spokane St. Bridge,1,,6
9/23/2020 23:00,Spokane St. Bridge,4,,6
9/24/2020 0:00,Spokane St. Bridge,2,,6
9/24/2020 1:00,Spokane St. Bridge,1,,6
9/24/2020 2:00,Spokane St. Bridge,3,,6
9/24/2020 3:00,Spokane St. Bridge,4,,6
9/24/2020 4:00,Spokane St. Bridge,0,,6
9/24/2020 5:00,Spokane St. Bridge,23,,6
9/24/2020 6:00,Spokane St. Bridge,35,,6
9/24/2020 7:00,Spokane St. Bridge,43,,6
9/24/2020 8:00,Spokane St. Bridge,34,,6
9/24/2020 9:00,Spokane St. Bridge,24,,6
9/24/2020 10:00,Spokane St. Bridge,14,,6
9/24/2020 11:00,Spokane St. Bridge,13,,6
9/24/2020 12:00,Spokane St. Bridge,10,,6
9/24/2020 13:00,Spokane St. Bridge,9,,6
9/24/2020 14:00,Spokane St. Bridge,21,,6
9/24/2020 15:00,Spokane St. Bridge,35,,6
9/24/2020 16:00,Spokane St. Bridge,54,,6
9/24/2020 17:00,Spokane St. Bridge,56,,6
9/24/2020 18:00,Spokane St. Bridge,45,,6
9/24/2020 19:00,Spokane St. Bridge,21,,6
9/24/2020 20:00,Spokane St. Bridge,12,,6
9/24/2020 21:00,Spokane St. Bridge,5,,6
9/24/2020 22:00,Spokane St. Bridge,4,,6
9/24/2020 23:00,Spokane St. Bridge,4,,6
9/25/2020 0:00,Spokane St. Bridge,3,,6
9/25/2020 1:00,Spokane St. Bridge,5,,6
9/25/2020 2:00,Spokane St. Bridge,6,,6
9/25/2020 3:00,Spokane St. Bridge,4,,6
9/25/2020 4:00,Spokane St. Bridge,7,,6
9/25/2020 5:00,Spokane St. Bridge,17,,6
9/25/2020 6:00,Spokane St. Bridge,24,,6
9/25/2020 7:00,Spokane St. Bridge,34,,6
9/25/2020 8:00,Spokane St. Bridge,31,,6
9/25/2020 9:00,Spokane St. Bridge,11,,6
9/25/2020 10:00,Spokane St. Bridge,16,,6
9/25/2020 11:00,Spokane St. Bridge,8,,6
9/25/2020 12:00,Spokane St. Bridge,10,,6
9/25/2020 13:00,Spokane St. Bridge,14,,6
9/25/2020 14:00,Spokane St. Bridge,26,,6
9/25/2020 15:00,Spokane St. Bridge,37,,6
9/25/2020 16:00,Spokane St. Bridge,49,,6
9/25/2020 17:00,Spokane St. Bridge,40,,6
9/25/2020 18:00,Spokane St. Bridge,49,,6
9/25/2020 19:00,Spokane St. Bridge,23,,6
9/25/2020 20:00,Spokane St. Bridge,13,,6
9/25/2020 21:00,Spokane St. Bridge,7,,6
9/25/2020 22:00,Spokane St. Bridge,4,,6
9/25/2020 23:00,Spokane St. Bridge,5,,6
9/26/2020 0:00,Spokane St. Bridge,4,,6
9/26/2020 1:00,Spokane St. Bridge,3,,6
9/26/2020 2:00,Spokane St. Bridge,1,,6
9/26/2020 3:00,Spokane St. Bridge,4,,6
9/26/2020 4:00,Spokane St. Bridge,4,,6
9/26/2020 5:00,Spokane St. Bridge,6,,6
9/26/2020 6:00,Spokane St. Bridge,5,,6
9/26/2020 7:00,Spokane St. Bridge,12,,6
9/26/2020 8:00,Spokane St. Bridge,38,,6
9/26/2020 9:00,Spokane St. Bridge,45,,6
9/26/2020 10:00,Spokane St. Bridge,54,,6
9/26/2020 11:00,Spokane St. Bridge,63,,6
9/26/2020 12:00,Spokane St. Bridge,81,,6
9/26/2020 13:00,Spokane St. Bridge,62,,6
9/26/2020 14:00,Spokane St. Bridge,51,,6
9/26/2020 15:00,Spokane St. Bridge,41,,6
9/26/2020 16:00,Spokane St. Bridge,44,,6
9/26/2020 17:00,Spokane St. Bridge,40,,6
9/26/2020 18:00,Spokane St. Bridge,33,,6
9/26/2020 19:00,Spokane St. Bridge,17,,6
9/26/2020 20:00,Spokane St. Bridge,10,,6
9/26/2020 21:00,Spokane St. Bridge,8,,6
9/26/2020 22:00,Spokane St. Bridge,5,,6
9/26/2020 23:00,Spokane St. Bridge,4,,6
9/27/2020 0:00,Spokane St. Bridge,1,,6
9/27/2020 1:00,Spokane St. Bridge,2,,6
9/27/2020 2:00,Spokane St. Bridge,0,,6
9/27/2020 3:00,Spokane St. Bridge,3,,6
9/27/2020 4:00,Spokane St. Bridge,0,,6
9/27/2020 5:00,Spokane St. Bridge,3,,6
9/27/2020 6:00,Spokane St. Bridge,12,,6
9/27/2020 7:00,Spokane St. Bridge,15,,6
9/27/2020 8:00,Spokane St. Bridge,32,,6
9/27/2020 9:00,Spokane St. Bridge,78,,6
9/27/2020 10:00,Spokane St. Bridge,99,,6
9/27/2020 11:00,Spokane St. Bridge,132,,6
9/27/2020 12:00,Spokane St. Bridge,139,,6
9/27/2020 13:00,Spokane St. Bridge,123,,6
9/27/2020 14:00,Spokane St. Bridge,91,,6
9/27/2020 15:00,Spokane St. Bridge,105,,6
9/27/2020 16:00,Spokane St. Bridge,90,,6
9/27/2020 17:00,Spokane St. Bridge,90,,6
9/27/2020 18:00,Spokane St. Bridge,64,,6
9/27/2020 19:00,Spokane St. Bridge,30,,6
9/27/2020 20:00,Spokane St. Bridge,12,,6
9/27/2020 21:00,Spokane St. Bridge,12,,6
9/27/2020 22:00,Spokane St. Bridge,8,,6
9/27/2020 23:00,Spokane St. Bridge,5,,6
9/28/2020 0:00,Spokane St. Bridge,2,,6
9/28/2020 1:00,Spokane St. Bridge,3,,6
9/28/2020 2:00,Spokane St. Bridge,2,,6
9/28/2020 3:00,Spokane St. Bridge,1,,6
9/28/2020 4:00,Spokane St. Bridge,5,,6
9/28/2020 5:00,Spokane St. Bridge,31,,6
9/28/2020 6:00,Spokane St. Bridge,60,,6
9/28/2020 7:00,Spokane St. Bridge,84,,6
9/28/2020 8:00,Spokane St. Bridge,75,,6
9/28/2020 9:00,Spokane St. Bridge,44,,6
9/28/2020 10:00,Spokane St. Bridge,40,,6
9/28/2020 11:00,Spokane St. Bridge,37,,6
9/28/2020 12:00,Spokane St. Bridge,35,,6
9/28/2020 13:00,Spokane St. Bridge,53,,6
9/28/2020 14:00,Spokane St. Bridge,69,,6
9/28/2020 15:00,Spokane St. Bridge,78,,6
9/28/2020 16:00,Spokane St. Bridge,107,,6
9/28/2020 17:00,Spokane St. Bridge,140,,6
9/28/2020 18:00,Spokane St. Bridge,92,,6
9/28/2020 19:00,Spokane St. Bridge,55,,6
9/28/2020 20:00,Spokane St. Bridge,23,,6
9/28/2020 21:00,Spokane St. Bridge,13,,6
9/28/2020 22:00,Spokane St. Bridge,10,,6
9/28/2020 23:00,Spokane St. Bridge,5,,6
9/29/2020 0:00,Spokane St. Bridge,5,,6
9/29/2020 1:00,Spokane St. Bridge,5,,6
9/29/2020 2:00,Spokane St. Bridge,4,,6
9/29/2020 3:00,Spokane St. Bridge,0,,6
9/29/2020 4:00,Spokane St. Bridge,6,,6
9/29/2020 5:00,Spokane St. Bridge,27,,6
9/29/2020 6:00,Spokane St. Bridge,68,,6
9/29/2020 7:00,Spokane St. Bridge,96,,6
9/29/2020 8:00,Spokane St. Bridge,85,,6
9/29/2020 9:00,Spokane St. Bridge,50,,6
9/29/2020 10:00,Spokane St. Bridge,38,,6
9/29/2020 11:00,Spokane St. Bridge,41,,6
9/29/2020 12:00,Spokane St. Bridge,53,,6
9/29/2020 13:00,Spokane St. Bridge,63,,6
9/29/2020 14:00,Spokane St. Bridge,73,,6
9/29/2020 15:00,Spokane St. Bridge,78,,6
9/29/2020 16:00,Spokane St. Bridge,134,,6
9/29/2020 17:00,Spokane St. Bridge,171,,6
9/29/2020 18:00,Spokane St. Bridge,88,,6
9/29/2020 19:00,Spokane St. Bridge,38,,6
9/29/2020 20:00,Spokane St. Bridge,21,,6
9/29/2020 21:00,Spokane St. Bridge,18,,6
9/29/2020 22:00,Spokane St. Bridge,8,,6
9/29/2020 23:00,Spokane St. Bridge,4,,6
9/30/2020 0:00,Spokane St. Bridge,5,,6
9/30/2020 1:00,Spokane St. Bridge,0,,6
9/30/2020 2:00,Spokane St. Bridge,4,,6
9/30/2020 3:00,Spokane St. Bridge,7,,6
9/30/2020 4:00,Spokane St. Bridge,4,,6
9/30/2020 5:00,Spokane St. Bridge,30,,6
9/30/2020 6:00,Spokane St. Bridge,82,,6
9/30/2020 7:00,Spokane St. Bridge,83,,6
9/30/2020 8:00,Spokane St. Bridge,85,,6
9/30/2020 9:00,Spokane St. Bridge,55,,6
9/30/2020 10:00,Spokane St. Bridge,26,,6
9/30/2020 11:00,Spokane St. Bridge,35,,6
9/30/2020 12:00,Spokane St. Bridge,45,,6
9/30/2020 13:00,Spokane St. Bridge,47,,6
9/30/2020 14:00,Spokane St. Bridge,67,,6
9/30/2020 15:00,Spokane St. Bridge,71,,6
9/30/2020 16:00,Spokane St. Bridge,137,,6
9/30/2020 17:00,Spokane St. Bridge,141,,6
9/30/2020 18:00,Spokane St. Bridge,86,,6
9/30/2020 19:00,Spokane St. Bridge,40,,6
9/30/2020 20:00,Spokane St. Bridge,23,,6
9/30/2020 21:00,Spokane St. Bridge,13,,6
9/30/2020 22:00,Spokane St. Bridge,15,,6
9/30/2020 23:00,Spokane St. Bridge,10,,6
7/23/2020 15:00,58th St. Greenway,14,,7
7/23/2020 16:00,58th St. Greenway,9,,7
7/23/2020 17:00,58th St. Greenway,16,,7
7/23/2020 18:00,58th St. Greenway,17,,7
7/23/2020 19:00,58th St. Greenway,21,,7
7/23/2020 20:00,58th St. Greenway,16,,7
7/23/2020 21:00,58th St. Greenway,4,,7
7/23/2020 22:00,58th St. Greenway,1,,7
7/23/2020 23:00,58th St. Greenway,1,,7
7/24/2020 0:00,58th St. Greenway,0,,7
7/24/2020 1:00,58th St. Greenway,1,,7
7/24/2020 2:00,58th St. Greenway,0,,7
7/24/2020 3:00,58th St. Greenway,0,,7
7/24/2020 4:00,58th St. Greenway,0,,7
7/24/2020 5:00,58th St. Greenway,0,,7
7/24/2020 6:00,58th St. Greenway,0,,7
7/24/2020 7:00,58th St. Greenway,1,,7
7/24/2020 8:00,58th St. Greenway,1,,7
7/24/2020 9:00,58th St. Greenway,7,,7
7/24/2020 10:00,58th St. Greenway,10,,7
7/24/2020 11:00,58th St. Greenway,3,,7
7/24/2020 12:00,58th St. Greenway,18,,7
7/24/2020 13:00,58th St. Greenway,15,,7
7/24/2020 14:00,58th St. Greenway,18,,7
7/24/2020 15:00,58th St. Greenway,11,,7
7/24/2020 16:00,58th St. Greenway,12,,7
7/24/2020 17:00,58th St. Greenway,13,,7
7/24/2020 18:00,58th St. Greenway,17,,7
7/24/2020 19:00,58th St. Greenway,5,,7
7/24/2020 20:00,58th St. Greenway,5,,7
7/24/2020 21:00,58th St. Greenway,0,,7
7/24/2020 22:00,58th St. Greenway,1,,7
7/24/2020 23:00,58th St. Greenway,0,,7
7/25/2020 0:00,58th St. Greenway,0,,7
7/25/2020 1:00,58th St. Greenway,0,,7
7/25/2020 2:00,58th St. Greenway,0,,7
7/25/2020 3:00,58th St. Greenway,0,,7
7/25/2020 4:00,58th St. Greenway,0,,7
7/25/2020 5:00,58th St. Greenway,1,,7
7/25/2020 6:00,58th St. Greenway,1,,7
7/25/2020 7:00,58th St. Greenway,2,,7
7/25/2020 8:00,58th St. Greenway,2,,7
7/25/2020 9:00,58th St. Greenway,5,,7
7/25/2020 10:00,58th St. Greenway,11,,7
7/25/2020 11:00,58th St. Greenway,15,,7
7/25/2020 12:00,58th St. Greenway,21,,7
7/25/2020 13:00,58th St. Greenway,19,,7
7/25/2020 14:00,58th St. Greenway,21,,7
7/25/2020 15:00,58th St. Greenway,20,,7
7/25/2020 16:00,58th St. Greenway,16,,7
7/25/2020 17:00,58th St. Greenway,6,,7
7/25/2020 18:00,58th St. Greenway,18,,7
7/25/2020 19:00,58th St. Greenway,8,,7
7/25/2020 20:00,58th St. Greenway,0,,7
7/25/2020 21:00,58th St. Greenway,3,,7
7/25/2020 22:00,58th St. Greenway,1,,7
7/25/2020 23:00,58th St. Greenway,3,,7
7/26/2020 0:00,58th St. Greenway,0,,7
7/26/2020 1:00,58th St. Greenway,0,,7
7/26/2020 2:00,58th St. Greenway,0,,7
7/26/2020 3:00,58th St. Greenway,1,,7
7/26/2020 4:00,58th St. Greenway,1,,7
7/26/2020 5:00,58th St. Greenway,1,,7
7/26/2020 6:00,58th St. Greenway,0,,7
7/26/2020 7:00,58th St. Greenway,3,,7
7/26/2020 8:00,58th St. Greenway,3,,7
7/26/2020 9:00,58th St. Greenway,8,,7
7/26/2020 10:00,58th St. Greenway,13,,7
7/26/2020 11:00,58th St. Greenway,20,,7
7/26/2020 12:00,58th St. Greenway,16,,7
7/26/2020 13:00,58th St. Greenway,27,,7
7/26/2020 14:00,58th St. Greenway,14,,7
7/26/2020 15:00,58th St. Greenway,17,,7
7/26/2020 16:00,58th St. Greenway,13,,7
7/26/2020 17:00,58th St. Greenway,14,,7
7/26/2020 18:00,58th St. Greenway,12,,7
7/26/2020 19:00,58th St. Greenway,10,,7
7/26/2020 20:00,58th St. Greenway,11,,7
7/26/2020 21:00,58th St. Greenway,4,,7
7/26/2020 22:00,58th St. Greenway,4,,7
7/26/2020 23:00,58th St. Greenway,1,,7
7/27/2020 0:00,58th St. Greenway,0,,7
7/27/2020 1:00,58th St. Greenway,2,,7
7/27/2020 2:00,58th St. Greenway,1,,7
7/27/2020 3:00,58th St. Greenway,0,,7
7/27/2020 4:00,58th St. Greenway,0,,7
7/27/2020 5:00,58th St. Greenway,1,,7
7/27/2020 6:00,58th St. Greenway,3,,7
7/27/2020 7:00,58th St. Greenway,6,,7
7/27/2020 8:00,58th St. Greenway,6,,7
7/27/2020 9:00,58th St. Greenway,7,,7
7/27/2020 10:00,58th St. Greenway,9,,7
7/27/2020 11:00,58th St. Greenway,7,,7
7/27/2020 12:00,58th St. Greenway,9,,7
7/27/2020 13:00,58th St. Greenway,10,,7
7/27/2020 14:00,58th St. Greenway,10,,7
7/27/2020 15:00,58th St. Greenway,6,,7
7/27/2020 16:00,58th St. Greenway,13,,7
7/27/2020 17:00,58th St. Greenway,12,,7
7/27/2020 18:00,58th St. Greenway,18,,7
7/27/2020 19:00,58th St. Greenway,13,,7
7/27/2020 20:00,58th St. Greenway,6,,7
7/27/2020 21:00,58th St. Greenway,5,,7
7/27/2020 22:00,58th St. Greenway,3,,7
7/27/2020 23:00,58th St. Greenway,0,,7
7/28/2020 0:00,58th St. Greenway,3,,7
7/28/2020 1:00,58th St. Greenway,1,,7
7/28/2020 2:00,58th St. Greenway,0,,7
7/28/2020 3:00,58th St. Greenway,0,,7
7/28/2020 4:00,58th St. Greenway,1,,7
7/28/2020 5:00,58th St. Greenway,0,,7
7/28/2020 6:00,58th St. Greenway,1,,7
7/28/2020 7:00,58th St. Greenway,5,,7
7/28/2020 8:00,58th St. Greenway,11,,7
7/28/2020 9:00,58th St. Greenway,4,,7
7/28/2020 10:00,58th St. Greenway,4,,7
7/28/2020 11:00,58th St. Greenway,9,,7
7/28/2020 12:00,58th St. Greenway,10,,7
7/28/2020 13:00,58th St. Greenway,10,,7
7/28/2020 14:00,58th St. Greenway,8,,7
7/28/2020 15:00,58th St. Greenway,9,,7
7/28/2020 16:00,58th St. Greenway,16,,7
7/28/2020 17:00,58th St. Greenway,24,,7
7/28/2020 18:00,58th St. Greenway,14,,7
7/28/2020 19:00,58th St. Greenway,8,,7
7/28/2020 20:00,58th St. Greenway,17,,7
7/28/2020 21:00,58th St. Greenway,5,,7
7/28/2020 22:00,58th St. Greenway,1,,7
7/28/2020 23:00,58th St. Greenway,0,,7
7/29/2020 0:00,58th St. Greenway,0,,7
7/29/2020 1:00,58th St. Greenway,0,,7
7/29/2020 2:00,58th St. Greenway,0,,7
7/29/2020 3:00,58th St. Greenway,2,,7
7/29/2020 4:00,58th St. Greenway,1,,7
7/29/2020 5:00,58th St. Greenway,0,,7
7/29/2020 6:00,58th St. Greenway,2,,7
7/29/2020 7:00,58th St. Greenway,2,,7
7/29/2020 8:00,58th St. Greenway,2,,7
7/29/2020 9:00,58th St. Greenway,8,,7
7/29/2020 10:00,58th St. Greenway,15,,7
7/29/2020 11:00,58th St. Greenway,7,,7
7/29/2020 12:00,58th St. Greenway,10,,7
7/29/2020 13:00,58th St. Greenway,7,,7
7/29/2020 14:00,58th St. Greenway,8,,7
7/29/2020 15:00,58th St. Greenway,8,,7
7/29/2020 16:00,58th St. Greenway,18,,7
7/29/2020 17:00,58th St. Greenway,18,,7
7/29/2020 18:00,58th St. Greenway,27,,7
7/29/2020 19:00,58th St. Greenway,22,,7
7/29/2020 20:00,58th St. Greenway,13,,7
7/29/2020 21:00,58th St. Greenway,14,,7
7/29/2020 22:00,58th St. Greenway,0,,7
7/29/2020 23:00,58th St. Greenway,3,,7
7/30/2020 0:00,58th St. Greenway,0,,7
7/30/2020 1:00,58th St. Greenway,1,,7
7/30/2020 2:00,58th St. Greenway,0,,7
7/30/2020 3:00,58th St. Greenway,2,,7
7/30/2020 4:00,58th St. Greenway,0,,7
7/30/2020 5:00,58th St. Greenway,1,,7
7/30/2020 6:00,58th St. Greenway,1,,7
7/30/2020 7:00,58th St. Greenway,4,,7
7/30/2020 8:00,58th St. Greenway,5,,7
7/30/2020 9:00,58th St. Greenway,8,,7
7/30/2020 10:00,58th St. Greenway,11,,7
7/30/2020 11:00,58th St. Greenway,14,,7
7/30/2020 12:00,58th St. Greenway,11,,7
7/30/2020 13:00,58th St. Greenway,14,,7
7/30/2020 14:00,58th St. Greenway,5,,7
7/30/2020 15:00,58th St. Greenway,12,,7
7/30/2020 16:00,58th St. Greenway,10,,7
7/30/2020 17:00,58th St. Greenway,14,,7
7/30/2020 18:00,58th St. Greenway,21,,7
7/30/2020 19:00,58th St. Greenway,12,,7
7/30/2020 20:00,58th St. Greenway,7,,7
7/30/2020 21:00,58th St. Greenway,6,,7
7/30/2020 22:00,58th St. Greenway,1,,7
7/30/2020 23:00,58th St. Greenway,0,,7
7/31/2020 0:00,58th St. Greenway,3,,7
7/31/2020 1:00,58th St. Greenway,0,,7
7/31/2020 2:00,58th St. Greenway,0,,7
7/31/2020 3:00,58th St. Greenway,0,,7
7/31/2020 4:00,58th St. Greenway,1,,7
7/31/2020 5:00,58th St. Greenway,1,,7
7/31/2020 6:00,58th St. Greenway,2,,7
7/31/2020 7:00,58th St. Greenway,7,,7
7/31/2020 8:00,58th St. Greenway,2,,7
7/31/2020 9:00,58th St. Greenway,7,,7
7/31/2020 10:00,58th St. Greenway,11,,7
7/31/2020 11:00,58th St. Greenway,13,,7
7/31/2020 12:00,58th St. Greenway,11,,7
7/31/2020 13:00,58th St. Greenway,9,,7
7/31/2020 14:00,58th St. Greenway,13,,7
7/31/2020 15:00,58th St. Greenway,5,,7
7/31/2020 16:00,58th St. Greenway,11,,7
7/31/2020 17:00,58th St. Greenway,19,,7
7/31/2020 18:00,58th St. Greenway,17,,7
7/31/2020 19:00,58th St. Greenway,12,,7
7/31/2020 20:00,58th St. Greenway,13,,7
7/31/2020 21:00,58th St. Greenway,1,,7
7/31/2020 22:00,58th St. Greenway,5,,7
7/31/2020 23:00,58th St. Greenway,0,,7